39708;0
64273;0
53612;0
52617;0
13512;0
25907;0
37509;0
71848;0
56085;0
56756;0
35400;0
14967;0
16170;0
6778;0
33275;0
11890;0
1485;0
12725;0
6346;0
56508;0
10180;0
49992;0
36534;0
46306;0
60415;0
44023;0
21428;0
15629;1
70878;0
70843;0
41043;0
15369;0
52983;1
27997;0
40572;0
73174;0
27507;0
46791;0
71167;0
31661;0
62026;0
31498;0
16051;0
1430;0
47925;1
45474;0
63810;0
11031;0
3596;0
7398;0
57174;0
48808;0
18834;0
51993;0
17147;0
43784;0
30167;0
20051;0
29516;0
41283;0
42434;0
6187;0
55233;0
48557;0
60260;0
22870;0
25318;0
2637;0
28369;0
61934;0
29866;0
14345;0
61363;0
24420;0
32708;0
11356;0
46466;0
28674;0
41807;0
63321;0
10437;0
66240;0
30718;0
18124;0
34503;0
26496;0
794;0
31384;0
16159;0
23736;0
48228;0
49009;0
31194;0
68378;0
52541;0
17476;0
26397;0
71930;0
5863;0
45911;0
40706;0
71670;0
26855;0
53713;0
45720;0
1073;0
18268;0
41117;0
70893;1
53188;0
33342;0
70974;0
25429;0
62428;0
70315;0
47917;0
10244;0
5827;0
22672;1
74059;0
2901;0
49821;0
57855;0
26649;0
19533;0
46172;0
8208;0
43767;0
14962;0
68641;0
32998;0
34094;0
15291;0
8828;0
28988;0
1988;0
5244;0
49543;0
16436;0
4035;0
25514;0
11404;0
10108;0
74655;0
52559;0
7322;0
3124;0
73549;0
53506;0
34055;1
23444;0
6206;0
59528;0
73192;0
14623;0
29780;0
27830;0
30522;0
29122;0
31707;0
42653;0
50807;0
3795;0
39438;0
30170;0
60310;0
51901;0
8004;0
73634;0
19756;0
21634;0
51263;0
65255;0
9174;0
56818;0
20508;0
43749;0
54208;0
29170;1
24151;0
45993;0
22879;0
25682;0
10352;0
58083;0
13541;0
73330;0
787;0
68100;0
61510;0
37541;0
36984;0
19826;0
47261;0
27855;0
9401;0
16537;0
23145;0
25324;0
30385;0
239;0
50659;0
41359;0
27527;0
58216;0
11572;0
20047;0
38718;0
54919;0
27797;0
61890;0
54346;0
8532;0
17535;0
34741;0
44656;0
53155;0
6949;0
43617;0
5238;0
43616;0
37801;0
12698;0
20900;0
6060;1
19746;0
4352;0
30095;0
423;0
41009;0
63744;0
45639;0
67224;0
41977;0
57876;0
16195;0
59771;0
71357;0
47890;0
45897;0
72472;0
1724;0
40893;0
69793;0
37459;0
25020;0
65812;0
10061;0
69936;1
30437;0
6217;0
60542;0
40896;0
59235;0
59823;0
73440;0
26820;0
40926;0
17331;0
41600;0
43256;0
45388;0
28576;0
18566;0
51088;0
38322;0
34232;0
33158;0
55866;0
43403;0
30442;0
27508;0
7408;0
23338;0
60720;0
59442;0
48768;0
3355;0
22947;0
47392;0
26946;0
11994;0
5401;0
43856;0
27706;0
46795;0
63144;0
5026;0
35025;0
15162;0
42399;0
54867;0
21872;0
22789;0
19885;0
23563;0
70621;0
61266;0
755;0
15205;0
21542;0
46983;0
24650;0
9832;0
56296;0
74208;0
18758;0
4046;0
19781;0
72658;0
25700;0
43563;0
12035;0
43315;0
38084;0
37716;0
20890;0
32795;1
29060;0
48104;0
51230;0
35463;0
14387;0
58114;0
62835;0
11851;0
12925;0
6672;0
55717;0
54759;0
45454;0
39744;0
14760;0
51274;0
116;0
45130;1
17585;0
53859;0
40182;0
21300;0
3427;0
50434;0
69174;0
37245;0
75115;0
27783;0
72268;0
66622;0
75669;0
50581;0
66615;0
58674;0
42404;0
8951;0
6987;0
46369;1
69948;0
12165;0
73569;0
75355;1
9131;0
39718;0
61902;0
43496;0
31068;0
37805;0
52849;0
44540;0
10845;0
956;0
50562;0
48863;0
28365;0
14828;0
8249;0
73710;0
70188;0
30036;1
17707;0
57942;0
15947;0
2602;1
72767;0
60345;0
2768;0
2634;0
22837;0
1078;0
75128;0
36867;0
10734;0
75415;0
66530;0
63248;0
58530;0
27640;0
33204;0
49300;0
50950;0
48357;0
7844;0
54226;0
6049;0
73762;0
72737;0
68808;0
49248;0
3076;0
48738;0
24084;0
27099;0
54039;0
65116;0
60498;0
69944;0
72078;0
42852;0
54893;0
53150;0
34044;0
74198;0
23337;0
69359;0
33164;0
29359;0
70739;1
58584;0
13768;0
32648;0
5994;0
55221;0
12020;0
1427;0
75653;0
45872;0
35271;0
18709;0
55397;0
65229;0
2741;0
34239;0
42458;0
19975;0
37162;0
61066;0
32004;0
18789;0
71495;0
21360;0
20834;0
36498;0
17944;1
8367;0
19513;0
10202;0
24024;0
40270;0
200;0
55152;0
51405;0
16764;0
32564;0
10693;0
32740;0
7684;0
13329;0
16790;0
31694;0
27771;0
24085;0
16447;0
63324;0
3517;0
12196;0
44097;0
898;0
13740;0
2011;0
52576;0
12622;0
38331;0
69383;0
75140;0
47410;0
41582;0
40294;0
68877;0
28035;0
71215;0
28345;0
39066;0
48834;0
61736;0
62004;0
5459;0
61713;0
63912;0
14228;0
40389;0
27445;0
30417;0
62849;0
59497;0
7904;0
14361;0
59313;0
31892;0
73502;0
56274;0
3444;0
42894;0
11655;0
49882;0
68812;0
65044;0
47225;0
30971;0
35296;0
56943;0
32524;0
25089;0
62662;0
56471;0
56830;0
62423;0
57237;0
53780;0
23746;0
56506;0
11651;0
36911;0
61186;0
22678;0
23340;0
55419;0
19416;0
20885;0
3752;0
9976;0
54824;0
54736;0
75087;0
63439;0
24267;0
25274;0
7615;0
37815;0
28614;0
13956;0
72774;0
65714;0
44555;0
71681;0
75662;0
72877;0
60317;0
30479;0
48597;0
65804;0
12883;0
7456;0
34348;0
49640;0
46806;0
8827;0
47587;0
13678;0
49338;0
71567;0
68205;0
75249;0
31882;0
45306;0
55113;0
68936;0
55520;0
55301;0
29180;0
47070;0
62933;0
64355;0
52498;0
45329;0
30362;0
33154;0
41048;0
65431;0
6108;0
61251;0
5529;0
12697;0
576;0
41815;0
61436;0
30212;0
7319;0
69758;0
67268;0
25492;0
53304;0
46514;0
42408;0
65905;0
34949;0
23432;0
64282;0
52794;0
11728;0
50684;0
18284;0
34686;0
59359;0
65459;0
60634;0
67374;0
59275;0
45523;0
33592;0
12458;0
39154;0
64710;0
32196;0
14591;0
53211;0
21338;0
24850;0
43929;0
10941;0
5056;0
74222;0
62090;0
11290;0
35795;0
70841;0
5728;0
26031;0
48410;0
13296;0
52981;0
1104;0
39755;0
31719;0
58879;0
65393;0
20858;1
6805;0
27312;0
51467;1
30181;0
56264;0
66755;0
36092;0
31186;0
46025;0
72468;0
59451;0
56376;0
34249;0
57044;0
68880;0
58577;0
63367;0
23123;0
61261;0
13294;0
32645;0
57016;0
8724;0
3913;0
428;0
24743;0
9621;0
20736;0
55530;0
50588;0
45915;0
34848;0
55835;0
36076;0
37481;0
13391;0
47888;0
12179;0
4185;0
67902;0
52186;0
54667;0
61215;0
20663;0
74166;0
39452;1
7826;0
41337;0
58774;0
9470;0
39222;0
67518;0
851;0
64814;0
46592;0
52817;0
69895;0
55990;0
54642;0
40585;0
10933;0
74005;0
24930;1
35850;0
7718;0
62216;0
1926;0
68841;0
25507;0
36574;0
31108;0
59467;0
64559;0
44957;0
57288;0
19319;0
1367;0
16068;0
63143;0
4269;0
44731;0
50752;0
18858;0
18396;0
18787;0
70006;0
40272;0
5996;0
29727;0
11665;0
51125;0
34174;0
65522;0
63952;0
75604;0
43405;0
73390;0
73024;0
70191;0
25887;0
70333;0
28745;0
7150;0
26294;0
69924;0
52678;0
71169;0
61542;0
40817;0
53298;0
5374;0
53688;0
57685;0
69108;1
53702;0
54375;0
56424;0
2852;0
22809;0
26939;0
41660;0
58408;0
41309;0
20816;0
70819;0
54391;0
30550;0
5978;0
57385;0
22454;0
22123;0
22063;0
18122;0
21268;0
70762;0
19230;0
14875;0
44272;0
4345;0
24165;0
27310;0
36960;0
55169;0
19965;0
10262;0
52535;0
38724;0
34121;1
31269;0
67930;0
27037;0
27538;0
59618;0
10155;0
30372;0
18692;0
2020;0
37270;0
35997;0
30038;0
12255;0
6032;0
15954;0
49205;0
8970;0
66997;0
37516;0
68179;0
70846;0
43775;0
25230;0
7035;0
62307;0
16459;0
64910;0
30941;0
64436;0
73470;0
58808;0
72819;0
65730;0
5760;0
54483;0
57470;1
19155;0
72247;0
59924;0
49163;0
58131;0
1816;0
13983;0
12834;0
64240;0
28877;0
70058;0
62523;0
52320;0
36744;0
68897;0
28394;0
6098;0
15373;0
15777;1
13870;0
42447;0
58169;0
37844;0
45926;0
54473;0
67543;0
61907;0
16935;0
56434;0
1638;0
16348;0
27240;0
48479;0
6887;0
9116;0
21534;0
31571;0
17926;0
54658;0
14869;0
49985;0
67352;0
72575;0
11163;0
60683;0
64242;0
54396;0
57631;1
65895;0
45104;0
51903;0
11315;0
18814;0
68094;0
60594;0
38574;0
58461;0
59842;0
13014;0
57750;0
47455;0
31341;0
70732;0
15133;0
11501;0
31424;0
57727;0
7271;0
60306;1
2611;0
56333;0
46066;0
10128;0
69464;0
71869;0
42491;0
43432;0
4766;0
42919;0
12522;0
55286;0
62640;0
22931;0
55781;0
66922;0
51656;0
74821;0
51625;0
30;0
46561;0
63527;0
56927;0
45332;0
68778;0
8846;0
27948;0
5610;0
9516;0
10401;0
53996;0
8799;0
30382;0
61676;0
73091;0
64789;0
3694;0
60735;1
68966;0
45583;0
13468;0
50962;0
64406;0
50015;0
37255;0
13894;0
50361;0
54316;0
4780;0
21691;0
56935;0
63475;0
48731;0
24508;0
70656;0
28136;0
23291;0
47056;0
56235;0
13748;0
4753;0
13335;0
66316;0
41061;0
36916;0
22458;0
34444;0
73605;0
2891;0
47298;0
63863;0
9197;0
14194;0
73370;0
62201;0
13573;0
25461;0
68546;0
1274;0
75302;0
4073;0
52502;0
4490;0
23614;0
56991;0
8200;0
28581;0
70203;0
29312;0
15097;0
29969;0
6348;0
45055;0
64080;1
68213;0
31027;0
52612;0
4029;0
20078;0
4398;0
11467;0
50436;0
20912;0
48828;0
74923;0
52908;0
22518;0
40996;0
5742;0
67857;0
57718;0
27870;0
22766;0
41112;0
11802;1
47720;0
60948;0
29873;0
15809;0
65308;0
1377;0
75250;0
66144;0
19792;0
45274;0
72571;0
23113;0
16182;0
8598;0
13236;0
36748;0
25675;0
18890;0
21384;0
43656;0
65389;0
67139;0
17891;0
70254;0
27614;0
37279;0
48654;1
32888;0
44663;0
10738;0
25568;0
73777;0
69336;0
50589;0
74085;0
49375;0
31043;0
5501;0
70308;0
73134;0
55021;1
4141;0
44537;0
54114;1
71140;0
68995;0
33868;0
57672;0
46665;0
67627;0
41762;0
48045;0
22201;0
45596;0
38776;0
67613;0
17673;0
68021;0
47007;0
14362;0
25414;0
30527;0
6221;0
75906;0
48438;0
75259;0
71065;0
29655;0
68567;0
58212;0
70915;0
24944;0
37412;0
65889;0
64830;0
16488;0
5803;0
9598;0
47059;0
50397;0
24421;0
56835;0
64123;0
63751;0
70475;0
27419;0
42538;1
2063;0
23751;0
10946;0
11701;0
8420;0
55840;0
58120;1
66928;0
10283;0
28101;0
40499;0
56997;0
41080;0
33298;0
35736;0
60535;0
51910;0
6195;0
2205;0
21627;0
51316;0
11405;0
59410;0
4286;0
54570;0
31955;0
49645;0
988;0
11949;0
33361;0
5807;0
69382;0
493;1
43114;0
34889;0
43630;0
34385;0
68187;0
13254;0
68350;0
38127;0
50527;0
68174;0
1894;0
22299;0
70477;0
8811;0
21381;0
1410;0
42565;0
37471;0
17525;0
43933;0
7142;0
35337;0
37341;0
36573;0
63386;0
67206;0
45263;0
6100;0
44670;0
15195;0
9609;0
4754;0
54023;1
43460;0
47038;0
48468;0
64624;0
67386;0
27387;0
63065;0
44076;0
31484;0
38357;0
2769;0
64802;0
8961;0
8640;0
19889;0
48501;0
30612;0
44871;0
6631;0
60705;0
69368;0
37946;0
37193;0
63679;0
49490;0
42972;0
33903;0
51244;0
23955;0
28344;0
68511;0
16249;0
5638;0
30027;0
41321;0
15454;0
5092;0
47920;0
5740;0
75317;0
29817;0
7089;0
32614;0
11991;0
9861;0
12722;0
702;0
72133;0
20693;0
29624;0
15935;0
68388;0
56792;0
5944;0
62432;0
54266;0
22822;0
64365;0
59162;0
46598;0
66913;0
30209;0
18903;0
21894;0
43164;0
19175;0
19057;0
23761;0
15179;0
43997;0
21749;0
4362;0
22714;0
74160;0
62395;0
64232;0
25808;0
5669;0
44142;0
73391;0
30295;1
16201;0
32217;0
22745;0
4650;0
32970;0
75065;0
11698;0
8913;0
75464;0
29425;0
65248;0
20621;0
12895;0
33100;0
800;1
6910;0
27891;0
36309;0
2569;0
67012;0
8535;0
22481;0
66893;0
1390;0
64648;0
67732;0
23625;0
75376;0
46737;0
69077;0
50240;0
75985;0
16918;0
49795;0
64881;0
59584;0
18538;0
18089;0
7796;0
28437;0
56537;0
12368;0
19212;0
49411;0
26264;0
28647;1
51383;1
70260;0
11078;0
40555;0
52782;0
40040;0
47820;1
60093;0
12668;1
301;0
75019;0
41468;0
33373;1
25798;0
11000;0
13566;0
53041;0
55672;0
31115;0
62014;0
52855;0
65699;0
51461;0
615;0
9122;0
21017;0
63096;0
28673;1
18342;0
25853;0
66208;0
66722;0
12817;1
468;0
60364;0
66124;0
49504;0
39368;0
19255;0
35480;0
4055;0
56706;0
29120;0
64961;0
52091;0
68153;0
21310;0
13924;0
60742;0
48580;0
70754;0
69183;0
70080;0
51218;0
11150;0
38592;0
68046;0
70794;0
52040;0
1817;0
9915;0
5301;0
57295;0
45540;0
57465;0
46846;0
32692;1
43197;0
49349;0
12519;0
64301;0
50747;0
71236;0
11169;0
63069;1
53992;0
21702;0
19081;0
18843;0
38403;0
56146;0
13234;0
10550;0
40902;0
20127;0
20105;0
73586;0
2704;1
24691;0
27091;0
38204;1
8681;0
35276;0
24857;0
73109;0
38753;0
64966;0
41531;0
55091;0
36683;0
54110;0
48902;0
29188;0
8493;0
54842;0
39411;0
50063;0
37874;0
20772;0
5601;0
28815;0
39550;0
52020;0
73260;0
36401;0
67108;0
58722;0
2231;0
4004;0
45703;0
50541;0
61457;0
19398;0
66550;0
74795;0
24180;0
36975;0
50155;0
13705;0
21980;0
20986;0
58763;0
41684;0
67118;0
53669;0
20021;0
43702;0
8066;0
8453;0
11347;0
41605;0
65288;0
55675;0
49101;0
50219;0
11188;0
35594;0
38239;0
70854;0
36085;0
34429;0
5577;0
57669;0
65765;0
35458;0
38678;0
75468;0
20030;0
12903;0
55718;0
34715;0
12188;0
23037;0
14276;0
51490;0
75366;0
29139;0
74394;0
10900;0
54517;0
70270;0
73436;0
14800;1
10669;0
25774;0
17438;0
28748;0
42832;0
63969;0
33676;0
50604;0
56169;0
44786;0
62973;0
23038;0
21655;0
7247;0
74727;0
71384;0
156;0
22952;0
17812;0
69567;0
44106;0
41298;0
17932;0
75335;0
71483;0
50734;0
67978;0
71645;0
58184;0
34796;0
65120;0
38477;0
25303;0
32631;0
55588;0
54138;0
44835;0
5776;0
68093;0
32006;0
64622;0
47754;0
8606;0
40567;0
38874;0
43433;0
18909;0
40521;0
21131;0
35704;0
58585;0
22787;0
64656;0
4065;0
37170;0
19733;0
34270;0
47894;0
6897;0
23084;1
74856;0
46573;0
5218;0
23262;0
44305;0
63727;0
69673;0
28991;1
25841;0
30143;0
63199;0
29874;0
1215;0
37188;1
37599;0
6395;0
6211;0
4781;0
50647;0
15610;0
5260;0
15172;0
55657;0
72952;0
35879;0
44760;0
22803;0
73997;0
203;0
64649;0
74661;0
72702;0
13744;0
3442;0
17231;0
52333;0
67875;0
39165;0
24302;0
6342;0
21053;0
47174;0
66834;0
37473;0
58973;0
14657;0
20713;0
771;0
45246;0
17217;0
69181;0
52030;0
39696;0
62130;0
62443;0
961;0
65270;0
60630;0
52122;0
29568;0
2495;0
61402;0
42451;0
35166;0
29025;0
44837;0
8414;0
37305;0
52212;0
35080;0
50307;0
61923;0
2516;0
41297;0
10849;0
69676;0
55773;0
65644;0
33203;0
65006;0
46664;0
17249;0
42066;0
2031;0
27034;0
62851;0
43741;1
6568;0
21402;0
21802;0
30310;0
61253;0
23454;0
20948;0
75428;0
19094;0
6770;0
7440;1
70721;0
53520;0
36908;0
60283;0
26179;0
39860;0
74101;0
44413;0
8857;0
40023;0
64989;0
40079;0
15119;0
10581;0
13283;0
5713;0
72284;0
18314;0
14872;0
71371;0
22152;1
71667;0
12009;0
8244;0
11914;0
6665;0
50158;0
21444;0
4009;0
70097;1
105;0
14968;0
74070;0
45831;0
67441;0
40437;0
70658;1
19778;0
29123;0
72034;0
57601;1
8482;0
48670;0
1676;0
842;0
18823;0
29952;0
8514;0
21678;0
53680;0
7670;0
13454;0
12211;0
1070;0
56072;0
44477;0
32097;0
26999;1
6397;0
36006;0
71516;0
24647;0
69207;0
50180;0
9012;0
34398;0
55790;0
30567;0
6500;0
54406;0
64580;0
74886;0
48932;0
45471;0
19217;1
2914;0
55200;0
47063;0
22971;0
53837;0
20831;0
40248;0
64846;0
60410;0
59726;0
36034;0
61447;0
26313;0
11219;0
56297;0
27815;0
20553;0
1426;0
62690;0
67964;0
59538;0
49061;0
21835;0
29761;0
6599;0
63256;0
6876;0
7299;0
19947;0
49518;0
69161;0
7708;0
46314;0
6134;0
5023;0
58467;0
65385;0
68752;0
17953;0
4129;0
53370;0
52475;0
13550;0
52705;0
48361;0
28834;0
21968;0
66231;0
54895;1
13815;0
20045;0
61922;0
38698;0
1124;0
15492;0
22385;0
5947;0
50209;0
3497;0
65512;0
16820;0
21328;0
53329;0
30564;0
23067;0
16982;0
27088;0
19972;0
13330;0
71127;0
12788;0
41135;0
12963;0
47964;0
58572;0
13409;0
33440;0
65946;0
75185;0
10650;0
21995;0
7724;0
21389;0
72830;0
43313;0
28025;0
28917;1
59336;0
92;0
42258;0
47597;0
3080;0
41820;0
39490;0
29265;0
16481;0
69152;0
12653;0
2002;0
8473;0
48282;0
37567;0
2975;0
17991;0
73856;0
57267;0
76009;0
70170;0
71489;0
15666;0
59125;0
53289;0
13802;0
10510;0
50012;0
27039;0
56033;0
30885;0
70431;0
15931;0
44291;0
13784;0
61511;0
47664;1
72509;0
28835;0
56249;0
67478;0
65243;0
57510;0
15471;0
24093;0
32574;0
48439;0
11136;0
33127;0
45397;0
39032;0
62164;0
51702;0
40663;0
40989;0
12315;0
18073;0
10884;0
13683;0
1613;0
51995;0
33837;0
49436;0
55778;0
67309;0
8365;0
55031;0
9809;0
71990;0
11409;0
45092;0
24274;0
66487;0
40958;0
15256;0
50107;0
53884;1
33029;0
15322;0
39619;0
34274;0
68380;0
25806;0
6957;0
44568;0
53320;0
9550;0
6337;0
32434;0
65332;0
45148;0
69814;0
69423;0
59851;0
54047;0
61166;0
7881;0
67887;0
64882;0
39212;0
49973;0
16633;0
21550;0
9428;0
46397;0
46301;1
22173;0
39269;0
19476;0
2857;0
26874;0
37770;0
63958;0
24191;0
19320;0
61558;0
6256;1
48215;1
75952;0
69114;0
36128;0
39935;0
59843;0
25062;0
16993;0
8529;0
52930;0
64688;0
66101;0
21383;0
56164;0
64125;0
71304;0
67001;0
62215;0
35966;0
41548;0
19807;0
34154;0
37111;0
5589;0
70441;1
32655;0
31041;0
32606;0
32138;0
64152;0
18300;0
30004;0
47773;0
71073;1
15667;1
70922;0
74831;0
53679;0
34664;0
49299;0
26691;0
40474;0
61350;0
56588;0
41452;0
68990;0
42788;0
43221;0
14349;0
36776;0
27647;0
44919;0
47246;0
3552;0
11523;0
11038;0
18647;0
14159;0
52456;0
28613;0
12478;0
51192;0
30639;0
33404;0
66782;0
75891;0
22900;0
20987;0
50955;0
58245;0
64931;0
47240;0
74883;0
36622;0
13072;0
56002;0
60089;0
44131;0
28660;0
64111;0
29609;0
6525;0
42930;0
52694;0
6055;0
69177;0
35280;0
52760;0
20561;0
52485;0
54041;0
42931;0
27874;0
51632;0
1525;0
46688;0
43642;0
16549;0
70248;0
12484;0
4325;0
43233;0
1857;0
71915;0
54082;0
40673;0
59364;0
50314;0
10342;0
14829;0
1368;0
52504;0
73004;0
74178;0
24818;0
19673;0
25809;0
38775;0
71927;0
16689;0
45757;0
19849;0
51206;0
54899;0
36072;0
